time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
1134;0;0.0;0.0;13;1073760;2059404;91;26;19;69;75;72;74
1135;0;0.0;0.0;13;1073760;2059404;90;23;19;55;61;59;60
1136;0;0.0;0.0;13;1073760;2059404;90;20;19;44;47;48;47
1137;0;0.0;0.0;13;1073760;2059404;90;22;19;48;60;50;54
1138;0;0.0;0.0;13;1073760;2059404;90;18;19;38;52;41;42
1139;0;0.0;0.0;13;1073760;2059404;90;22;19;57;74;65;72
1140;0;0.0;0.0;13;1073760;2059404;90;20;19;42;40;39;44
1141;0;0.0;0.0;13;1073760;2059404;90;14;19;25;25;25;25
1142;0;0.0;0.0;13;1073760;2059404;90;20;19;43;44;44;50
1143;0;0.0;0.0;13;1073760;2059404;90;18;19;42;38;40;46
1144;0;0.0;0.0;13;1073760;2059404;90;21;19;56;60;47;58
1145;0;0.0;0.0;13;1073760;2059404;90;20;19;49;50;48;51
1146;0;0.0;0.0;13;1073760;2059404;90;14;19;23;20;24;30
1147;0;0.0;0.0;13;1073760;2059404;90;16;19;25;23;26;35
1148;0;0.0;0.0;13;1073760;2059404;90;16;19;39;40;38;46
1149;0;0.0;0.0;13;1073760;2059404;90;18;19;50;42;44;50
1150;0;0.0;0.0;13;1073760;2059404;90;21;19;42;57;43;59
1151;0;0.0;0.0;13;1073760;2059404;90;23;19;67;56;55;60
1152;0;0.0;0.0;13;1073760;2059404;90;20;19;62;44;42;50
1153;0;0.0;0.0;13;1073760;2059404;90;17;19;41;45;37;47
1154;0;0.0;0.0;13;1073760;2059404;90;20;19;59;59;51;59
1155;0;0.0;0.0;13;1073760;2059404;90;20;19;45;44;45;49
1156;0;0.0;0.0;13;1073760;2059404;90;22;19;71;64;59;64
1157;0;0.0;0.0;13;1073760;2059404;90;20;19;69;80;56;71
1158;0;0.0;0.0;13;1073760;2059404;90;21;19;75;64;56;62
1159;0;0.0;0.0;13;1073760;2059404;90;22;19;62;90;56;74
1160;0;0.0;0.0;13;1073760;2059404;91;20;19;43;58;39;55
1161;0;0.0;0.0;13;1073760;2059404;91;18;19;35;31;31;39
1162;0;0.0;0.0;13;1073760;2059404;90;18;19;47;42;41;48
1163;0;0.0;0.0;13;1073760;2059404;91;22;19;53;51;54;57
1164;0;0.0;0.0;13;1073760;2059404;91;26;19;66;73;70;86
1165;0;0.0;0.0;13;1073760;2059404;90;27;19;64;62;64;71
1166;0;0.0;0.0;13;1073760;2059404;91;16;19;25;22;26;33
1167;0;0.0;0.0;13;1073760;2059404;91;16;19;27;25;30;35
1168;0;0.0;0.0;13;1073760;2059404;91;16;19;30;26;29;36
1169;0;0.0;0.0;13;1073760;2059404;91;19;19;41;51;43;55
1170;0;0.0;0.0;13;1073760;2059404;91;15;19;26;27;27;26
1171;0;0.0;0.0;13;1073760;2059404;91;17;19;35;36;39;36
1172;0;0.0;0.0;13;1073760;2059404;91;21;19;47;50;51;60
1173;0;0.0;0.0;13;1073760;2059404;91;25;19;58;58;62;67
1174;0;0.0;0.0;13;1073760;2059404;91;25;19;58;79;63;75
1175;0;0.0;0.0;13;1073760;2059404;91;25;19;57;59;62;69
1176;1;22518.988281;112455.695312;13;1073760;2059404;91;21;19;40;37;50;48
1177;1;118560.000000;161368.000000;13;1073760;2059404;91;18;19;37;39;54;51
1178;1;5248.000000;12408.000000;13;1073760;2059404;91;18;19;39;39;44;45
1179;1;6490.565918;65320.753906;13;1073760;2059404;91;18;19;39;39;46;46
1180;1;0.0;0.0;13;1073760;2059404;91;15;19;24;20;28;31
1181;1;0.0;0.0;13;1073760;2059404;91;19;19;42;43;54;50
1182;1;0.0;0.0;13;1073760;2059404;91;16;19;29;28;37;38
1183;1;0.0;0.0;13;1073760;2059404;91;20;19;43;50;48;56
1184;1;0.0;0.0;13;1073760;2059404;92;26;19;65;82;68;78
1185;1;0.0;0.0;13;1073760;2059404;92;15;19;21;18;23;32
1186;1;0.0;0.0;13;1073760;2059404;92;15;19;23;23;27;32
1187;1;0.0;0.0;13;1073760;2059404;92;15;19;23;17;26;29
1188;1;0.0;0.0;13;1073760;2059404;92;15;19;22;20;27;33
1189;1;0.0;0.0;13;1073760;2059404;92;18;19;36;42;47;48
1190;1;0.0;0.0;13;1073760;2059404;92;15;19;27;19;29;30
1191;1;0.0;0.0;13;1073760;2059404;92;15;19;23;33;26;36
1192;1;0.0;0.0;13;1073760;2059404;93;20;19;41;45;39;52
1193;1;0.0;0.0;13;1073760;2059404;92;26;19;60;69;65;74
1194;1;0.0;0.0;13;1073760;2059404;92;20;19;61;60;66;68
1195;1;0.0;0.0;13;1073760;2059404;92;23;19;63;65;59;75
1196;1;0.0;0.0;13;1073760;2059404;92;20;19;63;62;72;73
1197;1;0.0;0.0;13;1073760;2059404;92;20;19;49;55;55;65
1198;1;0.0;0.0;13;1073760;2059404;92;14;19;26;22;21;29
1199;1;0.0;0.0;13;1073760;2059404;92;14;19;23;24;22;30
1200;0;0.0;0.0;13;1073760;2059404;91;21;19;61;61;54;70
1201;0;0.0;0.0;13;1073760;2059404;91;19;19;49;50;60;58
1202;0;0.0;0.0;13;1073760;2059404;91;20;19;44;46;54;59
1203;0;0.0;0.0;13;1073760;2059404;91;18;19;34;37;43;46
1204;0;0.0;0.0;13;1073760;2059404;91;21;19;50;47;55;58
1205;0;0.0;0.0;13;1073760;2059404;91;23;19;53;60;63;77
1206;0;0.0;0.0;13;1073760;2059404;91;27;19;64;69;75;90
1207;0;0.0;0.0;13;1073760;2059404;91;19;19;42;40;52;51
1208;0;0.0;0.0;13;1073760;2059404;91;20;19;39;49;49;53
1209;0;0.0;0.0;13;1073760;2059404;91;19;19;47;44;50;48
1210;0;0.0;0.0;13;1073760;2059404;91;15;19;27;23;28;32
1211;0;0.0;0.0;13;1073760;2059404;91;16;19;37;43;38;43
1212;0;0.0;0.0;13;1073760;2059404;91;15;19;24;18;22;30
1213;0;0.0;0.0;13;1073760;2059404;91;15;19;25;18;24;31
1214;0;0.0;0.0;13;1073760;2059404;91;19;19;44;51;44;51
1215;0;0.0;0.0;13;1073760;2059404;91;15;19;29;27;29;35
1216;0;0.0;0.0;13;1073760;2059404;91;24;19;74;84;68;72
1217;0;0.0;0.0;13;1073760;2059404;91;24;19;74;81;72;73
1218;0;0.0;0.0;13;1073760;2059404;91;15;19;25;26;27;31
1219;0;0.0;0.0;13;1073760;2059404;91;15;19;23;17;23;28
1220;0;0.0;0.0;13;1073760;2059404;91;20;19;44;57;43;49
1221;0;0.0;0.0;13;1073760;2059404;91;21;19;60;75;60;64
1222;0;0.0;0.0;13;1073760;2059404;91;17;19;40;36;35;43
1223;0;0.0;0.0;13;1073760;2059404;91;15;19;27;26;26;33
1224;0;0.0;0.0;13;1073760;2059404;91;20;19;46;50;45;49
1225;0;0.0;0.0;13;1073760;2059404;91;24;19;59;69;64;64
1226;0;0.0;0.0;13;1073760;2059404;91;16;19;35;40;39;40
1227;0;0.0;0.0;13;1073760;2059404;91;18;19;43;44;40;46
1228;0;0.0;0.0;13;1073760;2059404;91;17;19;37;43;44;42
1229;0;0.0;0.0;13;1073760;2059404;91;16;19;33;39;37;37
1230;0;0.0;0.0;13;1073760;2059404;91;20;19;43;51;48;53
1231;0;0.0;0.0;13;1073760;2059404;91;21;19;62;64;72;64
1232;0;0.0;0.0;13;1073760;2059404;91;22;19;47;51;56;53
1233;0;0.0;0.0;13;1073760;2059404;91;19;19;34;30;37;39
1234;0;0.0;0.0;13;1073760;2059404;91;23;19;48;50;51;52
1235;0;0.0;0.0;13;1073760;2059404;91;23;19;49;54;54;58
1236;0;0.0;0.0;13;1073760;2059404;91;20;19;50;57;53;55
1237;0;0.0;0.0;13;1073760;2059404;91;19;19;35;46;42;46
1238;0;0.0;0.0;13;1073760;2059404;92;19;19;48;47;50;50
1239;0;0.0;0.0;13;1073760;2059404;92;23;19;60;61;60;65
1240;0;0.0;0.0;13;1073760;2059404;92;21;19;55;49;57;52
1241;0;0.0;0.0;13;1073760;2059404;92;24;19;63;67;63;80
1242;0;0.0;0.0;13;1073760;2059404;92;15;19;24;20;24;31
1243;0;0.0;0.0;13;1073760;2059404;92;16;19;29;26;28;36
1244;0;0.0;0.0;13;1073760;2059404;92;22;19;51;46;52;52
1245;0;0.0;0.0;13;1073760;2059404;92;16;19;35;29;33;39
1246;0;0.0;0.0;13;1073760;2059404;92;22;19;74;75;73;72
1247;0;0.0;0.0;13;1073760;2059404;92;19;19;42;40;37;46
1248;0;0.0;0.0;13;1073760;2059404;92;20;19;54;54;52;58
1249;1;775;31585.585938;13;1073760;2059404;92;20;19;40;49;41;48
1250;1;0.0;0.0;13;1073760;2059404;92;20;19;56;50;47;52
1251;1;0.0;0.0;13;1073760;2059404;92;24;19;65;78;63;75
1252;1;0.0;0.0;13;1073760;2059404;92;18;19;30;34;32;40
1253;0;0.0;0.0;13;1073760;2059404;92;14;19;22;16;21;28
1254;0;0.0;0.0;13;1073760;2059404;92;16;19;29;27;31;37
1255;0;0.0;0.0;13;1073760;2059404;92;20;19;59;55;56;56
1256;0;0.0;0.0;13;1073760;2059404;92;21;19;59;65;60;65
1257;0;0.0;0.0;13;1073760;2059404;92;20;19;46;45;44;51
1258;0;0.0;0.0;13;1073760;2059404;92;20;19;51;53;50;53
1259;0;0.0;0.0;13;1073760;2059404;92;26;19;64;67;69;71
1260;1;216911.859375;466176.281250;13;1073760;2059404;92;18;19;29;40;35;45
1261;1;448;8272.000000;13;1073760;2059404;92;20;19;49;57;65;72
1262;1;56;4136.000000;13;1073760;2059404;92;21;19;51;58;65;74
1263;1;56;4136.000000;13;1073760;2059404;92;18;19;34;45;39;54
1264;1;0.0;0.0;13;1073760;2059404;92;17;19;31;34;32;44
1265;1;0.0;0.0;13;1073760;2059404;92;18;19;43;42;39;49
1266;1;0.0;0.0;13;1073760;2059404;92;27;19;66;60;75;72
1267;1;0.0;0.0;13;1073760;2059404;92;18;19;41;40;43;48
1268;1;0.0;0.0;13;1073760;2059404;92;18;19;39;45;45;55
1269;1;0.0;0.0;13;1073760;2059404;92;22;19;61;54;65;66
1270;1;0.0;0.0;13;1073760;2059404;92;22;19;43;47;53;57
1271;1;0.0;0.0;13;1073760;2059404;92;25;19;68;70;73;95
1272;1;0.0;0.0;13;1073760;2059404;92;21;19;65;69;74;75
1273;1;0.0;0.0;13;1073760;2059404;92;19;19;42;44;42;45
1274;1;0.0;0.0;13;1073760;2059404;92;15;19;24;26;26;30
1275;1;0.0;0.0;13;1073760;2059404;92;19;19;38;35;43;40
1276;1;0.0;0.0;13;1073760;2059404;92;29;19;71;66;72;74
1277;1;0.0;0.0;13;1073760;2059404;92;30;19;88;85;89;92
1278;1;0.0;0.0;13;1073760;2059404;92;32;19;82;78;85;92
1279;1;0.0;0.0;13;1073760;2059404;92;35;19;77;77;79;82
1280;1;0.0;0.0;13;1073760;2059404;92;43;19;93;89;92;93
1281;1;0.0;0.0;13;1073760;2059404;92;39;19;85;86;87;88
1282;1;0.0;0.0;13;1073760;2059404;92;40;19;80;77;79;84
1283;1;0.0;0.0;13;1073760;2059404;92;24;19;54;59;54;61
1284;1;0.0;0.0;13;1073760;2059404;92;19;19;44;44;41;52
1285;1;0.0;0.0;13;1073760;2059404;92;17;19;36;37;36;49
1286;1;0.0;0.0;13;1073760;2059404;92;34;19;76;79;77;85
1287;1;0.0;0.0;13;1073760;2059404;92;20;19;47;42;43;50
1288;1;0.0;0.0;13;1073760;2059404;92;14;19;22;26;20;32
1289;1;0.0;0.0;13;1073760;2059404;92;21;19;37;41;36;48
1290;1;0.0;0.0;13;1073760;2059404;92;14;19;20;24;16;29
1291;1;0.0;0.0;13;1073760;2059404;91;18;19;35;35;38;43
1292;1;0.0;0.0;13;1073760;2059404;92;35;19;85;85;84;87
1293;1;0.0;0.0;13;1073760;2059404;92;42;19;92;91;89;94
1294;1;0.0;0.0;13;1073760;2059404;92;31;19;67;60;62;72
1295;1;0.0;0.0;13;1073760;2059404;92;40;19;83;78;78;86
1296;1;0.0;0.0;13;1073760;2059404;92;35;19;71;66;66;74
1297;0;0.0;0.0;13;1073760;2059404;92;24;19;52;45;49;55
1298;0;0.0;0.0;13;1073760;2059404;92;16;19;38;30;39;40
1299;0;0.0;0.0;13;1073760;2059404;92;26;19;65;62;66;67
1300;0;0.0;0.0;13;1073760;2059404;92;22;19;61;61;60;64
1301;0;0.0;0.0;13;1073760;2059404;92;19;19;43;41;41;44
1302;0;0.0;0.0;13;1073760;2059404;92;27;19;61;62;56;73
1303;0;0.0;0.0;13;1073760;2059404;92;25;19;54;54;49;59
1304;0;0.0;0.0;13;1073760;2059404;92;22;19;58;58;56;58
1305;0;0.0;0.0;13;1073760;2059404;92;18;19;36;32;33;42
1306;0;0.0;0.0;13;1073760;2059404;92;24;19;50;58;46;59
1307;0;0.0;0.0;13;1073760;2059404;92;20;19;41;39;39;47
1308;0;0.0;0.0;13;1073760;2059404;91;25;19;69;69;67;77
1309;0;0.0;0.0;13;1073760;2059404;92;26;19;86;84;83;93
1310;0;0.0;0.0;13;1073760;2059404;92;26;19;80;78;78;92
1311;0;0.0;0.0;13;1073760;2059404;91;25;19;72;81;76;94
1312;0;0.0;0.0;13;1073760;2059404;91;24;19;57;76;65;80
1313;0;0.0;0.0;13;1073760;2059404;91;26;19;64;68;72;70
1314;0;0.0;0.0;13;1073760;2059404;91;22;19;55;57;56;63
1315;0;0.0;0.0;13;1073760;2059404;92;25;19;70;81;74;67
1316;0;0.0;0.0;13;1073760;2059404;92;22;19;47;63;48;55
1317;0;0.0;0.0;13;1073760;2059404;91;18;19;54;48;45;46
1318;0;0.0;0.0;13;1073760;2059404;91;15;19;27;20;26;31
1319;0;0.0;0.0;13;1073760;2059404;92;15;19;30;28;29;33
1320;0;0.0;0.0;13;1073760;2059404;92;17;19;32;48;33;35
1321;0;0.0;0.0;13;1073760;2059404;92;16;19;29;33;29;33
1322;0;0.0;0.0;13;1073760;2059404;92;15;19;27;25;26;30
1323;0;0.0;0.0;13;1073760;2059404;91;19;19;40;52;45;48
1324;0;0.0;0.0;13;1073760;2059404;91;23;19;54;60;58;57
1325;0;0.0;0.0;13;1073760;2059404;91;20;19;54;75;57;61
1326;0;0.0;0.0;13;1073760;2059404;92;19;19;43;44;48;44
1327;1;7305.832031;89513.515625;13;1073760;2059404;90;18;19;40;41;42;46
1328;1;11280.000000;52832.000000;13;1073760;2059404;90;15;19;23;24;23;23
1329;1;1854.145874;8263.736328;13;1073760;2059404;90;17;19;40;43;39;43
1330;1;56;4140.140137;13;1073760;2059404;90;20;19;58;61;61;61
1331;1;0.0;0.0;13;1073760;2059404;92;37;19;81;87;82;92
1332;1;1760.000000;11980.000000;13;1073760;2059404;91;29;19;56;54;55;58
1333;1;0.0;0.0;13;1073760;2059404;91;24;19;41;36;41;44
1334;1;0.0;0.0;13;1073760;2059404;91;16;19;30;22;31;34
1335;1;0.0;0.0;13;1073760;2059404;91;46;19;88;94;90;94
1336;1;0.0;0.0;13;1073760;2059404;91;22;19;43;45;43;49
1337;1;0.0;0.0;13;1073760;2059404;91;31;19;61;69;66;73
1338;1;0.0;0.0;13;1073760;2059404;91;13;19;18;20;17;26
1339;1;0.0;0.0;13;1073760;2059404;91;15;19;30;29;29;34
1340;1;0.0;0.0;13;1073760;2059404;91;46;19;88;96;93;93
1341;1;0.0;0.0;13;1073760;2059404;91;46;19;85;95;93;94
1342;1;0.0;0.0;13;1073760;2059404;91;18;19;33;32;29;36
1343;1;0.0;0.0;13;1073760;2059404;91;13;19;16;20;12;26
1344;1;0.0;0.0;13;1073760;2059404;91;16;19;23;29;21;33
1345;1;0.0;0.0;13;1073760;2059404;91;43;19;95;95;96;95
1346;1;0.0;0.0;13;1073760;2059404;91;45;19;94;88;95;90
1347;1;0.0;0.0;13;1073760;2059404;91;20;19;33;30;37;42
1348;1;0.0;0.0;13;1073760;2059404;91;29;19;50;54;52;53
1349;1;0.0;0.0;13;1073760;2059404;91;34;19;65;66;69;67
1350;1;0.0;0.0;13;1073760;2059404;91;46;19;92;90;92;94
1351;1;0.0;0.0;13;1073760;2059404;91;42;19;84;87;88;85
1352;1;0.0;0.0;13;1073760;2059404;91;17;19;36;34;38;38
1353;1;0.0;0.0;13;1073760;2059404;91;14;19;17;19;17;25
1354;1;0.0;0.0;13;1073760;2059404;91;20;19;42;49;48;52
1355;1;0.0;0.0;13;1073760;2059404;92;20;19;48;47;52;50
1356;1;0.0;0.0;13;1073760;2059404;92;20;19;44;50;49;57
1357;1;0.0;0.0;13;1073760;2059404;90;15;19;22;29;25;37
1358;1;0.0;0.0;13;1073760;2059404;91;22;19;47;42;45;44
1359;1;0.0;0.0;13;1073760;2059404;91;21;19;49;49;46;53
1360;1;0.0;0.0;13;1073760;2059404;89;23;19;61;64;56;69
1361;1;0.0;0.0;13;1073760;2059404;90;16;19;38;35;33;50
1362;1;0.0;0.0;13;1073760;2059404;90;14;19;24;18;21;29
1363;0;0.0;0.0;13;1073760;2059404;91;19;19;39;48;34;46
1364;0;0.0;0.0;13;1073760;2059404;91;22;19;57;56;53;60
1365;0;0.0;0.0;13;1073760;2059404;91;24;19;76;76;66;82
1366;0;0.0;0.0;13;1073760;2059404;91;18;19;40;37;33;40
1367;0;0.0;0.0;13;1073760;2059404;91;15;19;26;25;24;24
1368;0;0.0;0.0;13;1073760;2059404;91;15;19;28;29;27;30
1369;0;0.0;0.0;13;1073760;2059404;91;16;19;33;33;29;33
1370;0;0.0;0.0;13;1073760;2059404;91;19;19;49;51;41;59
1371;0;0.0;0.0;13;1073760;2059404;91;14;19;22;20;22;22
1372;0;0.0;0.0;13;1073760;2059404;91;14;19;20;14;18;27
1373;0;0.0;0.0;13;1073760;2059404;91;14;19;20;16;19;24
1374;0;0.0;0.0;13;1073760;2059404;91;15;19;35;29;24;36
1375;0;0.0;0.0;13;1073760;2059404;91;18;19;57;44;39;56
1376;0;0.0;0.0;13;1073760;2059404;91;14;19;23;17;20;29
1377;0;0.0;0.0;13;1073760;2059404;91;14;19;22;14;19;28
1378;0;0.0;0.0;13;1073760;2059404;91;15;19;32;25;25;33
1379;0;0.0;0.0;13;1073760;2059404;91;14;19;25;20;22;28
1380;0;0.0;0.0;13;1073760;2059404;91;19;19;58;39;45;50
1381;0;0.0;0.0;13;1073760;2059404;91;18;19;36;34;31;42
1382;0;0.0;0.0;13;1073760;2059404;91;16;19;32;30;28;43
1383;0;0.0;0.0;13;1073760;2059404;91;14;19;19;14;18;25
1384;0;0.0;0.0;13;1073760;2059404;91;15;19;28;20;24;34
1385;0;0.0;0.0;13;1073760;2059404;91;16;19;34;25;26;37
1386;0;0.0;0.0;13;1073760;2059404;91;14;19;19;19;19;29
1387;0;0.0;0.0;13;1073760;2059404;91;14;19;20;16;19;27
1388;0;0.0;0.0;13;1073760;2059404;91;14;19;19;13;19;26
1389;0;0.0;0.0;13;1073760;2059404;91;15;19;26;20;23;31
1390;0;0.0;0.0;13;1073760;2059404;91;16;19;35;30;33;38
1391;0;0.0;0.0;13;1073760;2059404;91;14;19;21;14;20;26
1392;0;0.0;0.0;13;1073760;2059404;91;14;19;25;18;24;28
1393;0;0.0;0.0;13;1073760;2059404;91;14;19;20;16;19;26
1394;0;0.0;0.0;13;1073760;2059404;91;15;19;25;29;27;35
1395;0;0.0;0.0;13;1073760;2059404;91;16;19;43;39;31;52
1396;0;0.0;0.0;13;1073760;2059404;91;14;19;25;29;21;35
1397;0;0.0;0.0;13;1073760;2059404;91;16;19;36;32;32;47
1398;0;0.0;0.0;13;1073760;2059404;91;16;19;32;28;30;38
1399;0;0.0;0.0;13;1073760;2059404;91;16;19;31;33;29;36
1400;0;0.0;0.0;13;1073760;2059404;91;17;19;42;31;32;45
1401;1;130064.515625;244790.328125;13;1073760;2059404;91;17;19;50;28;33;44
1402;1;23592.408203;55808.191406;13;1073760;2059404;91;16;19;33;27;26;41
1403;1;0.0;0.0;13;1073760;2059404;91;16;19;39;24;28;35
1404;1;0.0;0.0;13;1073760;2059404;91;16;19;27;25;24;36
1405;1;1439.476562;14961.832031;13;1073760;2059404;91;18;19;44;42;32;52
1406;1;0.0;0.0;13;1073760;2059404;91;15;19;25;18;21;31
1407;1;0.0;0.0;13;1073760;2059404;91;16;19;35;27;30;38
1408;1;0.0;0.0;13;1073760;2059404;91;15;19;27;21;22;33
1409;1;0.0;0.0;13;1073760;2059404;91;15;19;31;24;29;34
1410;1;0.0;0.0;13;1073760;2059404;91;24;19;70;67;56;75
1411;1;0.0;0.0;13;1073760;2059404;91;15;19;27;22;22;33
1412;1;0.0;0.0;13;1073760;2059404;91;15;19;27;20;23;32
1413;1;0.0;0.0;13;1073760;2059404;91;16;19;32;25;28;38
1414;1;0.0;0.0;13;1073760;2059404;91;29;19;64;62;55;65
1415;1;0.0;0.0;13;1073760;2059404;91;24;19;61;67;54;69
1416;1;0.0;0.0;13;1073760;2059404;91;24;19;41;38;41;50
1417;1;0.0;0.0;13;1073760;2059404;91;40;19;75;75;72;82
1418;1;0.0;0.0;13;1073760;2059404;91;32;19;66;68;65;77
1419;1;0.0;0.0;13;1073760;2059404;91;24;19;59;60;63;68
1420;1;0.0;0.0;13;1073760;2059404;91;17;19;35;30;33;51
1421;1;0.0;0.0;13;1073760;2059404;91;16;19;31;27;32;40
1422;1;0.0;0.0;13;1073760;2059404;91;22;19;57;46;53;57
1423;1;0.0;0.0;13;1073760;2059404;91;18;19;37;36;38;46
1424;1;0.0;0.0;13;1073760;2059404;89;16;19;30;25;28;37
1425;1;0.0;0.0;13;1073760;2059404;89;18;19;42;48;44;53
1426;1;0.0;0.0;13;1073760;2059404;89;20;19;53;57;56;59
1427;1;0.0;0.0;13;1073760;2059404;89;16;19;29;30;29;38
1428;1;0.0;0.0;13;1073760;2059404;89;17;19;28;33;29;37
1429;1;0.0;0.0;13;1073760;2059404;89;17;19;39;42;41;45
1430;1;0.0;0.0;13;1073760;2059404;89;21;19;56;59;55;62
1431;1;0.0;0.0;13;1073760;2059404;89;22;19;44;48;44;62
1432;1;0.0;0.0;13;1073760;2059404;89;20;19;46;44;44;49
1433;1;0.0;0.0;13;1073760;2059404;90;19;19;34;37;34;48
1434;1;0.0;0.0;13;1073760;2059404;90;18;19;34;35;34;44
1435;1;0.0;0.0;13;1073760;2059404;89;26;19;72;67;72;74
1436;1;0.0;0.0;13;1073760;2059404;89;16;19;37;42;36;36
1437;0;0.0;0.0;13;1073760;2059404;89;17;19;34;31;31;37
1438;0;0.0;0.0;13;1073760;2059404;89;17;19;43;36;41;48
1439;0;0.0;0.0;13;1073760;2059404;89;15;19;26;19;28;32
1440;0;0.0;0.0;13;1073760;2059404;89;20;19;53;60;63;64
1441;0;0.0;0.0;13;1073760;2059404;89;15;19;25;21;25;34
1442;0;0.0;0.0;13;1073760;2059404;89;21;19;47;52;50;59
1443;0;0.0;0.0;13;1073760;2059404;89;21;19;40;42;38;53
1444;0;0.0;0.0;13;1073760;2059404;90;15;19;23;19;22;30
1445;0;0.0;0.0;13;1073760;2059404;90;20;19;53;54;51;63
1446;0;0.0;0.0;13;1073760;2059404;89;15;19;26;26;26;27
1447;0;0.0;0.0;13;1073760;2059404;89;16;19;28;30;32;40
1448;0;0.0;0.0;13;1073760;2059404;89;17;19;38;35;38;45
1449;0;0.0;0.0;13;1073760;2059404;90;21;19;43;41;45;55
1450;0;0.0;0.0;13;1073760;2059404;90;29;19;78;75;77;95
1451;0;0.0;0.0;13;1073760;2059404;90;26;19;64;61;69;73
1452;0;0.0;0.0;13;1073760;2059404;90;20;19;39;32;41;47
1453;0;0.0;0.0;13;1073760;2059404;89;16;19;31;30;32;39
1454;0;0.0;0.0;13;1073760;2059404;90;20;19;45;42;51;51
1455;0;0.0;0.0;13;1073760;2059404;89;22;19;56;67;58;74
1456;0;0.0;0.0;13;1073760;2059404;89;18;19;35;32;38;43
1457;0;0.0;0.0;13;1073760;2059404;90;19;19;51;50;49;55
1458;0;0.0;0.0;13;1073760;2059404;90;19;19;42;40;45;52
1459;0;0.0;0.0;13;1073760;2059404;90;16;19;28;25;28;38
1460;0;0.0;0.0;13;1073760;2059404;90;19;19;48;46;44;55
1461;0;0.0;0.0;13;1073760;2059404;90;14;19;23;17;20;28
1462;0;0.0;0.0;13;1073760;2059404;90;14;19;21;14;19;27
1463;0;0.0;0.0;13;1073760;2059404;90;14;19;21;16;22;26
1464;0;0.0;0.0;13;1073760;2059404;89;16;19;36;36;36;45
1465;0;0.0;0.0;13;1073760;2059404;91;23;19;71;66;65;93
1466;0;0.0;0.0;13;1073760;2059404;91;16;19;33;29;33;39
1467;0;0.0;0.0;13;1073760;2059404;91;14;19;21;13;19;29
1468;0;0.0;0.0;13;1073760;2059404;91;17;19;40;36;38;46
1469;3;0.0;0.0;13;1073760;2059404;91;15;19;25;25;25;27
1470;2;0.0;0.0;13;1073760;2059404;92;30;19;71;83;70;87
1471;0;0.0;0.0;13;1073760;2059404;91;26;19;62;60;63;73
1472;0;0.0;0.0;13;1073760;2059404;90;25;19;65;68;69;79
1473;0;0.0;0.0;13;1073760;2059404;90;24;19;60;61;63;69
1474;0;0.0;0.0;13;1073760;2059404;90;22;19;54;52;58;70
1475;0;0.0;0.0;13;1073760;2059404;90;21;19;53;50;50;63
1476;0;0.0;0.0;13;1073760;2059404;90;24;19;50;54;47;59
1477;0;0.0;0.0;13;1073760;2059404;90;17;19;30;30;31;39
1478;0;0.0;0.0;13;1073760;2059404;90;15;19;23;18;23;30
1479;0;0.0;0.0;13;1073760;2059404;90;14;19;23;18;24;31
1480;0;0.0;0.0;13;1073760;2059404;90;19;19;42;53;46;52
1481;0;0.0;0.0;13;1073760;2059404;90;16;19;42;49;33;43
1482;0;0.0;0.0;13;1073760;2059404;90;14;19;23;18;22;29
1483;1;83580.023438;172550.453125;13;1073760;2059404;90;15;19;23;21;23;34
1484;1;0.0;0.0;13;1073760;2059404;90;18;19;38;36;37;45
1485;1;0.0;0.0;13;1073760;2059404;90;17;19;39;44;36;44
1486;1;1359.423218;10133.882812;13;1073760;2059404;90;18;19;33;28;37;41
1487;1;0.0;0.0;13;1073760;2059404;90;18;19;34;34;38;44
1488;1;0.0;0.0;13;1073760;2059404;90;19;19;44;42;51;48
1489;1;56;4136.000000;13;1073760;2059404;91;23;19;55;56;58;56
1490;1;0.0;0.0;13;1073760;2059404;91;21;19;56;61;60;59
1491;1;0.0;0.0;13;1073760;2059404;92;23;19;50;48;51;54
1492;1;0.0;0.0;13;1073760;2059404;92;34;19;79;83;80;81
1493;1;0.0;0.0;13;1073760;2059404;89;30;19;73;87;80;74
1494;1;0.0;0.0;13;1073760;2059404;89;24;19;44;48;47;52
1495;1;0.0;0.0;13;1073760;2059404;89;26;19;48;47;46;53
1496;1;0.0;0.0;13;1073760;2059404;89;24;19;47;49;48;43
1497;1;0.0;0.0;13;1073760;2059404;89;14;19;22;23;21;21
1498;1;0.0;0.0;13;1073760;2059404;89;15;19;23;20;23;31
1499;1;0.0;0.0;13;1073760;2059404;90;15;19;29;34;25;32
1500;1;0.0;0.0;13;1073760;2059404;90;14;19;21;17;21;28
1501;1;0.0;0.0;13;1073760;2059404;90;15;19;23;16;22;28
1502;1;0.0;0.0;13;1073760;2059404;90;14;19;22;17;21;30
1503;1;0.0;0.0;13;1073760;2059404;90;31;19;69;64;69;69
1504;1;0.0;0.0;13;1073760;2059404;90;31;19;73;77;70;78
1505;1;0.0;0.0;13;1073760;2059404;90;32;19;73;75;74;79
1506;1;0.0;0.0;13;1073760;2059404;90;36;19;80;81;82;81
1507;1;0.0;0.0;13;1073760;2059404;90;35;19;82;83;82;87
